index,text,audio_path
10684,csa seven eight eight praha radar radar contact climb to flight level one zero zero climbing level one hundred csa seven eight eight,audio_files/audio_10684.wav
10685,lufthansa seven five eight out of two eight zero climbing three ten,audio_files/audio_10685.wav
10686,sa two five two eight squak,audio_files/audio_10686.wav
10687,four six zero flight level three three zero three one zero,audio_files/audio_10687.wav
10688,oscar sierra juliett next descend in five or six minutes class echo airspace below nine five,audio_files/audio_10688.wav
10689,smart wings,audio_files/audio_10689.wav
10690,delta oscar victoria you are still on the bern arrival frequency,audio_files/audio_10690.wav
10691,tower good morning sky travel one one zero three fully established ils three one eight miles,audio_files/audio_10691.wav
10692,sydney tower good morning jetstar seven forty six established,audio_files/audio_10692.wav
10693,roger standby for shortcut,audio_files/audio_10693.wav
10694,three one,audio_files/audio_10694.wav
10695,two five csa four two zero,audio_files/audio_10695.wav
10696,descending flight level nine zero as,audio_files/audio_10696.wav
10697,lufthansa four eight five two request direct,audio_files/audio_10697.wav
10698,check,audio_files/audio_10698.wav
10699,passing continue direct to still if,audio_files/audio_10699.wav
10700,easy eight zero nine bravo left heading one six zero cleared for ils approach runway one three,audio_files/audio_10700.wav
10701,praha good evening thompson,audio_files/audio_10701.wav
10702,passing three thousand climbing five thousand,audio_files/audio_10702.wav
10703,six zero is established from runway three one,audio_files/audio_10703.wav
10704,four miles one eighteen one,audio_files/audio_10704.wav
10705,affirm,audio_files/audio_10705.wav
10706,ok we try three four four seventy five four charlie kilo bye bye bye bye,audio_files/audio_10706.wav
10707,lufthansa eight echo november runway three one clear to land wind one nine zero degrees four knots,audio_files/audio_10707.wav
10708,scend flight level nine zero csa five zero,audio_files/audio_10708.wav
10709,level three three zero malaysian two one,audio_files/audio_10709.wav
10710,one two seven deci,audio_files/audio_10710.wav
10711,swiss one two five victor line up runway three one be ready for immediate departure lining up and wait runway three one and be ready,audio_files/audio_10711.wav
10712,csa two mike charlie runway one three clear to land wind zero eight zero degree,audio_files/audio_10712.wav
10713,csa two eight six push approved,audio_files/audio_10713.wav
10714,lufthansa two juliett whiskey turn left proceed direct to kolad,audio_files/audio_10714.wav
10715,one whiskey descending flight level one seven zero to gosek,audio_files/audio_10715.wav
10716,praha radar good morning,audio_files/audio_10716.wav
10717,tarom three zero two praha do you read,audio_files/audio_10717.wav
10718,one sixty until four and continue approach klm five five tango roger tower hello britair nine zero two delta holding poin,audio_files/audio_10718.wav
10719,aero flot one four nine now descend flight level six zero,audio_files/audio_10719.wav
10720,oger climb to fedex three four,audio_files/audio_10720.wav
10721,descend flight level nine zero csa six eight nine,audio_files/audio_10721.wav
10722,right eading two eight zero air france one nine eight romeo,audio_files/audio_10722.wav
10723,six nine zero,audio_files/audio_10723.wav
10724,zero four good bye,audio_files/audio_10724.wav
10725,csa three sierra lima descend to altitude four thousand feet qnh one zero two three cleared for ils approach runway three one,audio_files/audio_10725.wav
10726,air berlin two nine eight victor direct hotel delta os,audio_files/audio_10726.wav
10727,k you,audio_files/audio_10727.wav
10728,jobair zero five one papa stop descend to flight level one nine zero,audio_files/audio_10728.wav
10729,praha radar csa two eight seven flight level three four zero approaching lales,audio_files/audio_10729.wav
10730,one two four alfa,audio_files/audio_10730.wav
10731,seven,audio_files/audio_10731.wav
10732,mal seven three zero good bye,audio_files/audio_10732.wav
10733,dobre popoludnie stefanik tower b air nine four one ils three one,audio_files/audio_10733.wav
10734,sky travel eight two four stand one four,audio_files/audio_10734.wav
10735,one two seven eight two five bye,audio_files/audio_10735.wav
10736,lufthansa six three uniform praha hello radar contact,audio_files/audio_10736.wav
10737,lux air eight one mike tower good morning continue approach,audio_files/audio_10737.wav
10738,air ukraine internatinal one four zero two proceed direct dibet,audio_files/audio_10738.wav
10739,twin star eight eight seven line up runway one three,audio_files/audio_10739.wav
10740,ruzyne tower,audio_files/audio_10740.wav
10741,one three three three nine zero three one two charlie bye bye,audio_files/audio_10741.wav
10742,tel aviv one hotel departure squawk one four four six,audio_files/audio_10742.wav
10743,two zero four seven may you put it to lonli,audio_files/audio_10743.wav
10744,beair five five two descend flight level nine zero,audio_files/audio_10744.wav
10745,frequency change approved a toute a l heure,audio_files/audio_10745.wav
10746,one two zero decimal two seven five csa six zero eight good day,audio_files/audio_10746.wav
10747,fl zero six zero,audio_files/audio_10747.wav
10748,continue turkish one nine five three,audio_files/audio_10748.wav
10749,aero flot one five zero radar departure so heading three six zero,audio_files/audio_10749.wav
10750,praha radar good evening qality zero zero one flight level three three zero,audio_files/audio_10750.wav
10751,via golf one two one nine,audio_files/audio_10751.wav
10752,climb flight level three three zero climb flight level t,audio_files/audio_10752.wav
10753,descend down to flight level two five zero to by level by hotel delta oscar euro trans five one three,audio_files/audio_10753.wav
10754,level one four zero cimber three five two ei,audio_files/audio_10754.wav
10755,affirm established one three,audio_files/audio_10755.wav
10756,straight ahead five thousand feet vectors and we are,audio_files/audio_10756.wav
10757,number one hotel echo xray,audio_files/audio_10757.wav
10758,lufthansa three charlie hotel descending level two nine zero finn air eight zero seven mike descend flight level two nine zero,audio_files/audio_10758.wav
10759,lufthansa six echo uniform praha hello radar contact,audio_files/audio_10759.wav
10760,klm one nine seven five praha radar contact descend flight level three three zero one thousand or greater,audio_files/audio_10760.wav
10761,ruzyne tower csa five zero five ils one three,audio_files/audio_10761.wav
10762,one four nine seven,audio_files/audio_10762.wav
10763,csa eight zero three praha radar contact,audio_files/audio_10763.wav
10764,descend flight level one three zero turkish one seven six nine,audio_files/audio_10764.wav
10765,correct,audio_files/audio_10765.wav
10766,sure no worries it is fine for me but just for the next time then maybe not get a confusion,audio_files/audio_10766.wav
10767,wilco nav checker climbing one seven thousand will report,audio_files/audio_10767.wav
10768,csa seven seven echo praha radar radar contact descend flight level one zero zero high speed approved,audio_files/audio_10768.wav
10769,two seven eight two five austrian seven zero four by,audio_files/audio_10769.wav
10770,one two zero two,audio_files/audio_10770.wav
10771,taxi to,audio_files/audio_10771.wav
10772,section and hold short of runway three one before ready,audio_files/audio_10772.wav
10773,one one eight decimal three seven five csa five seven two,audio_files/audio_10773.wav
10774,approach hello good evening and what the fu,audio_files/audio_10774.wav
10775,speed bird eight six one passing two thousand,audio_files/audio_10775.wav
10776,lufthansa three kilo alfa descend flight level nine zero,audio_files/audio_10776.wav
10777,sierra papa kilo papa sierra climb flight level one four zero,audio_files/audio_10777.wav
10778,csa six three three contin,audio_files/audio_10778.wav
10779,six seven,audio_files/audio_10779.wav
10780,csa seven three two two radar radar contact,audio_files/audio_10780.wav
10781,ruzyne tower good evening aero flot one four three ils established runway one three aero flot one four three good evening continue approach,audio_files/audio_10781.wav
10782,lufthansa two hotel tango turn left heading three four zero cleared ils approach runway three one report when established,audio_files/audio_10782.wav
10783,three zero flot one four nine,audio_files/audio_10783.wav
10784,heading two seven zero air mal,audio_files/audio_10784.wav
10785,ne three three four one zero klm one ni,audio_files/audio_10785.wav
10786,reducing speed below two hundred knots csa seven,audio_files/audio_10786.wav
10787,speed bird eight five five continue present heading for spacing climb to flight level one six zero,audio_files/audio_10787.wav
10788,air berlin four four charlie,audio_files/audio_10788.wav
10789,heli oscar bravo are you ready for expedition crossing otherwise you have to hold on,audio_files/audio_10789.wav
10790,lufthansa,audio_files/audio_10790.wav
10791,klm one three seven three hello radar contac,audio_files/audio_10791.wav
10792,f it s availbale easy three eight papa g ok it it s able from golf then taxi hotel one foxtrot golf holding point runway one three,audio_files/audio_10792.wav
10793,praha five zero seven papa descend three five zero to oscar kilo mike,audio_files/audio_10793.wav
10794,climb flight level one six zero csa four victor papa,audio_files/audio_10794.wav
10795,csa four yankee alfa radar radar contact descend to flight level one zero zero information romeo,audio_files/audio_10795.wav
10796,way three one clear to land csa seven two seven,audio_files/audio_10796.wav
10797,left zero four zero easy one charlie lima,audio_files/audio_10797.wav
10798,one three two five nine zero bye bye,audio_files/audio_10798.wav
10799,speed bird eight five five turn left heading two eight zero,audio_files/audio_10799.wav
10800,passing level one eight zero descending one four zero direct with papa,audio_files/audio_10800.wav
10801,praha radar csa two eight six two thousand feet,audio_files/audio_10801.wav
10802,and lufthansa seven eight seven proceed direct to kenok then intercept localizer runway three one no speed limit,audio_files/audio_10802.wav
10803,good day twin star eight eight seven praha radar radar contact descend flight level one zero zero information k kilo is on board,audio_files/audio_10803.wav
10804,no speed and climbing flight level one two zero con,audio_files/audio_10804.wav
10805,direct artup csa,audio_files/audio_10805.wav
10806,etihad zero one eight praha new squawk five one seven five,audio_files/audio_10806.wav
10807,papa victor alfa request des,audio_files/audio_10807.wav
10808,sierra papa november sierra tango praha good morning radar contact,audio_files/audio_10808.wav
10809,roger thank,audio_files/audio_10809.wav
10810,praha lufthansa six three uniform level three one zero,audio_files/audio_10810.wav
10811,direct to padka sinagapore,audio_files/audio_10811.wav
10812,lufthansa six romeo papa descend flight level two nine zero,audio_files/audio_10812.wav
10813,praha good evening easy five four nine seven ils one three,audio_files/audio_10813.wav
10814,a cleared level is two,audio_files/audio_10814.wav
10815,china southern three zero one heavy sydney tower good afternoon,audio_files/audio_10815.wav
10816,one romeo arrival,audio_files/audio_10816.wav
10817,switch over to one three five decimal one three f,audio_files/audio_10817.wav
10818,lufthansa six zero one praha good morning radar contact descend to flight level three zero zero reach level by rapet,audio_files/audio_10818.wav
10819,german wings seven papa lef,audio_files/audio_10819.wav
10820,three six four zero five good day,audio_files/audio_10820.wav
10821,el al five two one runway one three cleared to land wind one four zero degrees three knots cleared to land runway one three el al five two one,audio_files/audio_10821.wav
10822,sky travel one zero three six contact praha radar one two zero two seven five,audio_files/audio_10822.wav
10823,descend flight level one hundred csa,audio_files/audio_10823.wav
10824,roger standby two zero four flight level three five zero direct to odnem,audio_files/audio_10824.wav
10825,left heading one six zero clear ils one three,audio_files/audio_10825.wav
10826,lufthansa seven one four please say again the frequency,audio_files/audio_10826.wav
10827,good day,audio_files/audio_10827.wav
10828,approach csa one delta zulu is with you,audio_files/audio_10828.wav
10829,lufthansa four juliett alfa contact munich one three two point five five zero good bye,audio_files/audio_10829.wav
10830,ree four nine zero fi,audio_files/audio_10830.wav
10831,ok standby,audio_files/audio_10831.wav
10832,descend flight level one one zero inbound to arvek cimber three,audio_files/audio_10832.wav
10833,csa correction grossjet seven whiskey descend flight level one zero zero,audio_files/audio_10833.wav
10834,climbing five,audio_files/audio_10834.wav
10835,csa seven six five tower continue approach continue approach csa seven six five,audio_files/audio_10835.wav
10836,air malta five three nine runway one three cleared for immediate takeoff wind two zero zero degrees four knots traffic three miles final bye bye bye bye malta five,audio_files/audio_10836.wav
10837,zero si,audio_files/audio_10837.wav
10838,one one nine decimal zero sky travel one zero,audio_files/audio_10838.wav
10839,first to the left one two one,audio_files/audio_10839.wav
10840,speed bird eight six zero runway three one clear to land wind one zero zero degrees four knots clear land runway,audio_files/audio_10840.wav
10841,for takeoff bye bye,audio_files/audio_10841.wav
10842,lufthansa two five four zero hello praha radar contact,audio_files/audio_10842.wav
10843,easy five four five runway one three clea,audio_files/audio_10843.wav
10844,heading one three zero,audio_files/audio_10844.wav
10845,speed bird eight five praha hello radar contact proceed to oscar kilo golf,audio_files/audio_10845.wav
10846,left three three zero cleared for the ils call you and reducing swiss one two four bravo,audio_files/audio_10846.wav
10847,sierra s tango proceed direct to rotol,audio_files/audio_10847.wav
10848,cleared line up,audio_files/audio_10848.wav
10849,sie sierra golf kilo stop please hold position sorry sir hold position call you back,audio_files/audio_10849.wav
10850,g two zero eight descending flight level one seven zero to golop romeo one zero two zero,audio_files/audio_10850.wav
10851,camber three five two six runway three one cleared for takeoff wind zero three zero degrees four knots bye bye,audio_files/audio_10851.wav
10852,csa eight two nine descend flight level nine zero and contact ruzyne radar one one nine decimal zero,audio_files/audio_10852.wav
10853,cimber three five two seven left turn heading one four zero cleared for ils approach runway one three,audio_files/audio_10853.wav
10854,lufthansa four one alfa contact wien one three one three five zero good day,audio_files/audio_10854.wav
10855,three two zero,audio_files/audio_10855.wav
10856,radar lufthansa six romeo victor climbing three two zero final requeste,audio_files/audio_10856.wav
10857,reaching flight level one zero zero csa one delta zulu,audio_files/audio_10857.wav
10858,swiss one three five three good evening praha radar contact direct oscar kilo golf,audio_files/audio_10858.wav
10859,nor shuttle four five zero one descend flight level two nine zero fifteen hundred or greater,audio_files/audio_10859.wav
10860,csa eight two seven direct vlm,audio_files/audio_10860.wav
10861,descend flight level three two zero three ni,audio_files/audio_10861.wav
10862,klm one three seven four contact rhein one three three decimal eight si,audio_files/audio_10862.wav
10863,praha sky travel nine five eight juliett descending flight level one seven zero,audio_files/audio_10863.wav
10864,continue down to mike two two one,audio_files/audio_10864.wav
10865,dynasty zero six two hello radar contact after vemut proceed direct pepi,audio_files/audio_10865.wav
10866,and sky travel six six one are they gonna keep the runway one three in use,audio_files/audio_10866.wav
10867,leaving level three eight zero descending level one seven zero sky travel one two zero one,audio_files/audio_10867.wav
10868,foxtrot lima delta hold position and make your run up at your present position qnh one zero one five,audio_files/audio_10868.wav
10869,descending flight level two nine zero austrian three zero eight lima,audio_files/audio_10869.wav
10870,el al five two one tower one one eight one bye,audio_files/audio_10870.wav
10871,ruzyne tower opera jet three zero zero approaching holding point papa one three fully ready,audio_files/audio_10871.wav
10872,three five delta taxi via golf bravo zulu alfa va,audio_files/audio_10872.wav
10873,leared to land runway three one,audio_files/audio_10873.wav
10874,qnh one zero two two will proceed to echo after tango and two thousand five hundred oscar kilo,audio_files/audio_10874.wav
10875,lufthansa nine tango papa contact praha radar one two zero decimal two seven five good bye,audio_files/audio_10875.wav
10876,four zero,audio_files/audio_10876.wav
10877,climbing level three five zero csa two eight six,audio_files/audio_10877.wav
10878,csa nine two delta contact radar one one eight three seven five,audio_files/audio_10878.wav
10879,one three two one five five and rapet direct lufthansa cargo thank you,audio_files/audio_10879.wav
10880,channex three nine two victor turn left proceed direct to rapet,audio_files/audio_10880.wav
10881,cross abrax at level two nine zero and contact praha one two seven decimal one two five good,audio_files/audio_10881.wav
10882,a seven three two zero,audio_files/audio_10882.wav
10883,praha approach,audio_files/audio_10883.wav
10884,eed two,audio_files/audio_10884.wav
10885,ground one two one,audio_files/audio_10885.wav
10886,german wings three one zero inbound pepik thank you very mu,audio_files/audio_10886.wav
10887,praha good day lufthansa seven three eight approaching flight level three one zero,audio_files/audio_10887.wav
10888,praha lufthansa five yankee victor passing level one eight two descending level one seven zero,audio_files/audio_10888.wav
10889,jobair zero seven one proceed direct venox,audio_files/audio_10889.wav
10890,yes we ll go for three hundred knots that s enough eight six ze,audio_files/audio_10890.wav
10891,wind zero nine zero degrees five knot,audio_files/audio_10891.wav
10892,nor shuttle one five zero two contact ruzyne tower one one eight decimal one good day,audio_files/audio_10892.wav
10893,continue emirates one three nine,audio_files/audio_10893.wav
10894,nicky eight zero one two praha radar contact climb flight level three four zero climbing flight level three four zero looking for three eight zero final,audio_files/audio_10894.wav
10895,r and ground one two one ni,audio_files/audio_10895.wav
10896,m alfa kilo continue descend flight level two six zero level by rodux,audio_files/audio_10896.wav
10897,no speed restriction still no speed restrictions for you,audio_files/audio_10897.wav
10898,sky travel correction time air six one two papa turn left heading zero eight zero,audio_files/audio_10898.wav
10899,one three five one is fully established roger contact tower one one eight decimal one good bye,audio_files/audio_10899.wav
10900,on present heading climbing flight level two eig,audio_files/audio_10900.wav
10901,three five zero one thousand or more wizz air four quebec unif,audio_files/audio_10901.wav
10902,ryan air three xray yankee contact praha one three three decimal three nine zero good by,audio_files/audio_10902.wav
10903,csa three delta lima ruzyne tower line up runway one three clear to takeoff wind zero three zero degrees four knots,audio_files/audio_10903.wav
10904,lufthansa two five three one descend flight level two five zero kolad at level,audio_files/audio_10904.wav
10905,copy it lot five two seven,audio_files/audio_10905.wav
10906,aero flot one five zero,audio_files/audio_10906.wav
10907,nor shuttle three five eight zero tower good mor,audio_files/audio_10907.wav
10908,thank you,audio_files/audio_10908.wav
10909,vor dme three one correct,audio_files/audio_10909.wav
10910,wizz air four nine one runway three one cleared for takeoff wind one zero zero degrees three knots traffic four miles final,audio_files/audio_10910.wav
10911,after passing ten dem direct to liksa csa nine three zero,audio_files/audio_10911.wav
10912,ok was that one six zero on the speed,audio_files/audio_10912.wav
10913,ja that is copied roger hold position,audio_files/audio_10913.wav
10914,praha channex three one victor flight level three five eight descending level three five zero to abrax,audio_files/audio_10914.wav
10915,aero flot one four three turn left heading two two five,audio_files/audio_10915.wav
10916,eight zero csa,audio_files/audio_10916.wav
10917,volga dnepr six seven two zero contact bratislava one three four four seven fi,audio_files/audio_10917.wav
10918,praha radar good evening eight zero eight mike flight level two eight two climbing three one zero,audio_files/audio_10918.wav
10919,yes good evening klm one eight four eight two eight zero,audio_files/audio_10919.wav
10920,speed sky travel eight two four,audio_files/audio_10920.wav
10921,sydney tower good day china eastern seven five six one establish our localizer runway one six right,audio_files/audio_10921.wav
10922,eight two six passing two thousand two hundred feet,audio_files/audio_10922.wav
10923,niki eight zero one three contact praha one two seven one two five,audio_files/audio_10923.wav
10924,climbing level one six,audio_files/audio_10924.wav
10925,direct norku martinair zero nine six,audio_files/audio_10925.wav
10926,praha one three three decimal three nine zero bye nicky eight zero one six,audio_files/audio_10926.wav
10927,k you five three nine,audio_files/audio_10927.wav
10928,direct makal csa nine two two,audio_files/audio_10928.wav
10929,swiss four six zero tango descend flight level nine zero,audio_files/audio_10929.wav
10930,one one eight three seven five csa five zero four,audio_files/audio_10930.wav
10931,klm five five tango radar radar contact descend flight level one zero zero mike information no speed restrisction,audio_files/audio_10931.wav
10932,csa nine zero four lining up runway one three,audio_files/audio_10932.wav
10933,csa four echo contact radar one two zero decimal two seven five,audio_files/audio_10933.wav
10934,flight level one one zero and we are actually passing three thou,audio_files/audio_10934.wav
10935,praha radar csa nine zero five passing level one nine four descending flight level one seven zero direct evemi information mike o,audio_files/audio_10935.wav
10936,sion victor oscar hook mission completed now landing victor call you before departure,audio_files/audio_10936.wav
10937,hotel golf yankee rodger clearance after touch and go is available,audio_files/audio_10937.wav
10938,climb three three zero direct kilo echo beair one four one,audio_files/audio_10938.wav
10939,six three one,audio_files/audio_10939.wav
10940,ten dme left turn to artup csa three kilo foxtrot,audio_files/audio_10940.wav
10941,two eighty or greater,audio_files/audio_10941.wav
10942,eight juliett echo,audio_files/audio_10942.wav
10943,victor three three two eight five bye bye,audio_files/audio_10943.wav
10944,izrael two five two climb to flight level three three zero,audio_files/audio_10944.wav
10945,right two eight zero to intercept localizer three one contract two lima g oscar kilo india uniform oscar,audio_files/audio_10945.wav
10946,turkish one six six two contact bratislava one two five decimal nine six five good bye,audio_files/audio_10946.wav
10947,right heading one six zero clear,audio_files/audio_10947.wav
10948,seven four zulu foxtrot good bye,audio_files/audio_10948.wav
10949,one three three eight,audio_files/audio_10949.wav
10950,climb flight level three six zero and be level by cerno,audio_files/audio_10950.wav
10951,csa nine six seven left heading one six zero cleared for ils one three,audio_files/audio_10951.wav
10952,thank you the oscar echo foxtrot,audio_files/audio_10952.wav
10953,easy nine charlie lima speed two two zero knots or less,audio_files/audio_10953.wav
10954,one one eight three seven five csa five four four,audio_files/audio_10954.wav
10955,sky travel one zero one zero,audio_files/audio_10955.wav
10956,one nine zero csa five charlie,audio_files/audio_10956.wav
10957,good afternoon lufthansa seven,audio_files/audio_10957.wav
10958,two seven three,audio_files/audio_10958.wav
10959,praha radar,audio_files/audio_10959.wav
10960,direct to rodux air berlin eight four zero yankee,audio_files/audio_10960.wav
10961,csa five four five papa lima ground one two one nine papa lima one two one nine csa,audio_files/audio_10961.wav
10962,ruzyne tower victor tango charlie alfa,audio_files/audio_10962.wav
10963,hotel bravo kilo hotel romeo apron hello qnh one zero two four taxi to holding position papa one,audio_files/audio_10963.wav
10964,with you we got the information romeo on board,audio_files/audio_10964.wav
10965,hotel bravo juliett traffic a husky is approaching gerzensee right now behind you and same direction,audio_files/audio_10965.wav
10966,lufthansa four yankee mike runway one three clear to land wind zero five zero degrees four knots,audio_files/audio_10966.wav
10967,austrian seven zero seven papa continue approaching contact tower one one eight one,audio_files/audio_10967.wav
10968,one three three,audio_files/audio_10968.wav
10969,in one thousand,audio_files/audio_10969.wav
10970,high speed is approved current information kilo qnh one zero two two,audio_files/audio_10970.wav
10971,six zero cleared ils,audio_files/audio_10971.wav
10972,we have oscar down to one zero zero two six nine six sierra,audio_files/audio_10972.wav
10973,emirates two zero direct pitok,audio_files/audio_10973.wav
10974,hotel romeo oscar roger crossing direction echo at four thousand feet is approved qnh bern one zero two five,audio_files/audio_10974.wav
10975,praha descending flight level one zero zero csa seven three cha,audio_files/audio_10975.wav
10976,cimber three five two six contact praha radar one one eight decimal three seven five good bye,audio_files/audio_10976.wav
10977,roger and if necessary would you prefer three,audio_files/audio_10977.wav
10978,tower,audio_files/audio_10978.wav
10979,oscar kilo alfa lima yankee,audio_files/audio_10979.wav
10980,v tango charlie alfa papa runway three one cleared for takeoff wind two two zero degrees four knots good bye,audio_files/audio_10980.wav
10981,clear to land three one csa,audio_files/audio_10981.wav
10982,easy four six nine one hello praha radar contact confirm requested cruising level,audio_files/audio_10982.wav
10983,information romeo,audio_files/audio_10983.wav
10984,five echo,audio_files/audio_10984.wav
10985,lufthansa seven three nine radio descending down level three five zero,audio_files/audio_10985.wav
10986,line up and wait runway one three and conta,audio_files/audio_10986.wav
10987,thank you,audio_files/audio_10987.wav
10988,radar four one five five,audio_files/audio_10988.wav
10989,climb level three four zero nine eight hotel,audio_files/audio_10989.wav
10990,climb level six zero sky travel one zero one zero,audio_files/audio_10990.wav
10991,for five thousand,audio_files/audio_10991.wav
10992,bel avia eight nine four praha radar contact,audio_files/audio_10992.wav
10993,climbing flight level three one zero centra,audio_files/audio_10993.wav
10994,teny two four six praha radar conatact descend flight level two eight zero one thousand minimum,audio_files/audio_10994.wav
10995,direct position varik pakistan seven zero nine thank you,audio_files/audio_10995.wav
10996,praha radar good morning asterix four,audio_files/audio_10996.wav
10997,climb flight level three four zero austrian three three one,audio_files/audio_10997.wav
10998,ruzyne tower good afternoon easy six seven kilo papa ils one three established,audio_files/audio_10998.wav
10999,lufthansa seven kilo hotel proceed direct to rapet,audio_files/audio_10999.wav
11000,csa six two four descent please,audio_files/audio_11000.wav
11001,correction lufthansa two alfa foxtrot descending flight level two nine zero,audio_files/audio_11001.wav
11002,ne three two zero six five bline two eight golf,audio_files/audio_11002.wav
11003,praha radar sky travel one one zero two passing three thousand feet,audio_files/audio_11003.wav
11004,lufthansa two four three four climb flight level three four zero,audio_files/audio_11004.wav
11005,ruzyne tower csa one nine six three,audio_files/audio_11005.wav
11006,one six zero two one zero,audio_files/audio_11006.wav
11007,are you proceeding to voz,audio_files/audio_11007.wav
11008,vian one charlie lima praha,audio_files/audio_11008.wav
11009,hello wizz air five five seven ruzyne tower continue approach number two,audio_files/audio_11009.wav
11010,three five zero,audio_files/audio_11010.wav
11011,one three four four seven,audio_files/audio_11011.wav
11012,tower csa four delta romeo,audio_files/audio_11012.wav
11013,lufthansa one yankee hotel praha good evening radar contact,audio_files/audio_11013.wav
11014,runway one three clear to land csa five charlie tango csa correction lufthansa four tango papa call ground one two one decimal nine,audio_files/audio_11014.wav
11015,lot five two eight runway three one cleared for takeoff wind zero six zero degrees,audio_files/audio_11015.wav
11016,continue present heading that s heading one two five contract two romeo golf for three one,audio_files/audio_11016.wav
11017,ix november whiskey praha radar contact,audio_files/audio_11017.wav
11018,tower one one eight one,audio_files/audio_11018.wav
11019,ruzyne tower good afternoon aero flot one five zero,audio_files/audio_11019.wav
11020,aerosvit two zero nine no speed limit,audio_files/audio_11020.wav
11021,hotel echo xray final two five for touch and go,audio_files/audio_11021.wav
11022,confirm lufthansa two four three four,audio_files/audio_11022.wav
11023,one two one nine,audio_files/audio_11023.wav
11024,calibra embreer,audio_files/audio_11024.wav
11025,passing three thousand nine hundred correct,audio_files/audio_11025.wav
11026,klm one eight four five climb to flight level three four zero and contact praha one three three decimal three nine zero,audio_files/audio_11026.wav
11027,lufthansa eight echo papa praha radar contact climb flight level three one zero,audio_files/audio_11027.wav
11028,it is baltu four alfa to climb five thousand feet,audio_files/audio_11028.wav
11029,exepect vectors later,audio_files/audio_11029.wav
11030,six charlie kilo,audio_files/audio_11030.wav
11031,zero two seven five thank you good bye,audio_files/audio_11031.wav
11032,praha radar csa five one six passing two thousand,audio_files/audio_11032.wav
11033,nor shuttle one five zero three hello ruzyne tower are you ready,audio_files/audio_11033.wav
11034,sydney tower good day jetstar five twenty two,audio_files/audio_11034.wav
11035,radar czech holiday seve,audio_files/audio_11035.wav
11036,klm three five one turn right heading two eight zero runway three one,audio_files/audio_11036.wav
11037,emirates two zero good evening radar contact new squak one four five zero,audio_files/audio_11037.wav
11038,squawk one,audio_files/audio_11038.wav
11039,g fly direct lagar ei,audio_files/audio_11039.wav
11040,csa two zero five zero taxi to holding point runway one three via alfa one alfa delta,audio_files/audio_11040.wav
11041,two nine zero air malta five three eight,audio_files/audio_11041.wav
11042,six nine one approaching ledva,audio_files/audio_11042.wav
11043,sky travel one zero three six roger climb to flight level one six zero,audio_files/audio_11043.wav
11044,course to heliport three report departure report estimation heading,audio_files/audio_11044.wav
11045,turn right heading two four zero cs,audio_files/audio_11045.wav
11046,descending flight level one two zero speed two five zero knots csa nine two one,audio_files/audio_11046.wav
11047,roger yangtze river seven four six zero,audio_files/audio_11047.wav
11048,over to warsaw one three four eight seventy five lufthansa eight lima two,audio_files/audio_11048.wav
11049,arnix lufthansa eight mike m thank you,audio_files/audio_11049.wav
11050,proceed varik then kemad,audio_files/audio_11050.wav
11051,hi control india alfa romeo india foxtrot good afternoon we are approaching flight level three one four,audio_files/audio_11051.wav
11052,five zero nine radar radar contact descend flight level one zero zero no speed,audio_files/audio_11052.wav
11053,turkish one nine five six praha hello radar contact squawk one four five five,audio_files/audio_11053.wav
11054,delta two one zero contact ruzyne radar one one nine decimal zero good bye,audio_files/audio_11054.wav
11055,sky travel one one nine t,audio_files/audio_11055.wav
11056,sky travel one two zero one,audio_files/audio_11056.wav
11057,lot three nine seven praha radar contact climb flight level three four zero direct rape,audio_files/audio_11057.wav
11058,to rapet six three bravo,audio_files/audio_11058.wav
11059,three five one three five,audio_files/audio_11059.wav
11060,go ahead,audio_files/audio_11060.wav
11061,quality eight nine sierra turn left heading one three zero,audio_files/audio_11061.wav
11062,csa nine three delta fully establish,audio_files/audio_11062.wav
11063,go ahead,audio_files/audio_11063.wav
11064,lufthansa seven kilo k runway three one clear to land wind one nine zero degrees three knots,audio_files/audio_11064.wav
11065,good morning this is air france one zero eight three approaching holding point lima ready,audio_files/audio_11065.wav
11066,three nine zero,audio_files/audio_11066.wav
11067,one se,audio_files/audio_11067.wav
11068,easy two five eight quebec radar departure to the left heading two five zero left heading two five zero easy two five eight quebec,audio_files/audio_11068.wav
11069,one two six one approved oscar kilo alfa lima zulu,audio_files/audio_11069.wav
11070,tower lufthansa five yankee victor good ev good afternoon vor one three,audio_files/audio_11070.wav
11071,eight mile,audio_files/audio_11071.wav
11072,level three one zero austrian nine two charlie victor,audio_files/audio_11072.wav
11073,praha good evening,audio_files/audio_11073.wav
11074,three seven papa left turn heading three two zero cleared vor dme three one call you establish on fi,audio_files/audio_11074.wav
11075,five lima,audio_files/audio_11075.wav
11076,via lima holding point runway three one,audio_files/audio_11076.wav
11077,and high speed to maintain mike in,audio_files/audio_11077.wav
11078,climbing level three four zero requested is three eight zero austrian three seven five alfa radar roger,audio_files/audio_11078.wav
11079,ne seven four,audio_files/audio_11079.wav
11080,tower malev eight two four ils one,audio_files/audio_11080.wav
11081,lufthansa seven two two climbing flight level three four zero,audio_files/audio_11081.wav
11082,one three two five five zero was it for lufthansa two five three one affirm bye bye bye,audio_files/audio_11082.wav
11083,yes india think so but thank you,audio_files/audio_11083.wav
11084,one romeo golf,audio_files/audio_11084.wav
