index,text,audio_path,word_count,potential_question,potential_statement,label
1622,one three clear t,audio_files/audio_1622.wav,4,False,True,
1283,thai nine three three check your radio please,audio_files/audio_1283.wav,8,False,True,
1741,lufthansa nine whiskey turn right i say again turn right direct to rap,audio_files/audio_1741.wav,13,True,False,
4858,go ahead,audio_files/audio_4858.wav,2,False,True,
4749,sierra papa kilo papa sierra crossing traffic from left to right,audio_files/audio_4749.wav,11,False,True,
4884,csa three charlie tango ruzyne tower roger,audio_files/audio_4884.wav,7,False,True,
5378,sydney tower rex sixty one seventy five,audio_files/audio_5378.wav,7,False,True,
6661,lux air seven five six two requesting flight level three six zero if available roger standby,audio_files/audio_6661.wav,16,True,False,
619,roger i say again one four five three oman air one zero t,audio_files/audio_619.wav,13,True,False,
8346,papa kilo papa sierra request flight level one four zero pribram,audio_files/audio_8346.wav,11,True,False,
9716,padka and approaching level three three zero,audio_files/audio_9716.wav,7,False,True,
4302,request heliport,audio_files/audio_4302.wav,2,True,False,
7348,air france one three two descend four thousand feet cleared ils approach three one report when established,audio_files/audio_7348.wav,17,True,False,
10538,beline four zero victor turn left resume own navigation direct rapet,audio_files/audio_10538.wav,11,False,True,
5218,we request flight level three six zero if available,audio_files/audio_5218.wav,9,True,False,
10774,approach hello good evening and what the fu,audio_files/audio_10774.wav,8,True,False,
10572,thank you,audio_files/audio_10572.wav,2,False,True,
11682,prague can you confirm the frequency for lufthansa four charlie kilo,audio_files/audio_11682.wav,11,True,False,
11655,csa eight echo charlie reduce to,audio_files/audio_11655.wav,6,False,True,
9456,and confirm for bee line eight hotel sierra descending level eight zero affirm eight zero,audio_files/audio_9456.wav,15,True,False,
5713,ne good bye,audio_files/audio_5713.wav,3,False,True,
8267,hold short of runway one three csa four delta romeo and we request full lenght,audio_files/audio_8267.wav,15,True,False,
10845,speed bird eight five praha hello radar contact proceed to oscar kilo golf,audio_files/audio_10845.wav,13,False,True,
3258,oscar alfa lima zulu i request to descend and change frequency to one two,audio_files/audio_3258.wav,14,True,False,
197,hotel india victor danke,audio_files/audio_197.wav,4,False,True,
10952,thank you the oscar echo foxtrot,audio_files/audio_10952.wav,6,False,True,
2675,affirm lufthansa two four three four what is your requested cruising level lufthansa two four three four request three seven zero,audio_files/audio_2675.wav,21,True,False,
10332,praha good afternoon shamrock six six one climbing flight level two eight zero to ditis requesting three six zer,audio_files/audio_10332.wav,19,True,False,
2337,qatari zero eight four requesting climb three five zero sir,audio_files/audio_2337.wav,10,True,False,
6467,martinair zero nine six praha proceed direct to norku,audio_files/audio_6467.wav,9,False,True,
8792,please say again,audio_files/audio_8792.wav,3,True,False,
5935,lufthansa two uniform xray reduce speed one six zero knots till four miles now turn left heading three four zero cleared ils approach runway three one report when established,audio_files/audio_5935.wav,29,True,False,
10273,wizz air four bravo mike praha radar contact climb flight level three four zero climbing three four zero wizz air four bravo mike,audio_files/audio_10273.wav,23,False,True,
3056,and lufthansa two foxtrot romeo requesting up to level three nine zero,audio_files/audio_3056.wav,12,True,False,
10123,wizz air five one two eight contact radar one one nine decimal zero good bye,audio_files/audio_10123.wav,15,False,True,
606,climb level three four zero requesting,audio_files/audio_606.wav,6,True,False,
10935,praha radar csa nine zero five passing level one nine four descending flight level one seven zero direct evemi information mike o,audio_files/audio_10935.wav,22,False,True,
1997,roger and confirm that we are cleared for the ils approach,audio_files/audio_1997.wav,11,True,False,
2852,lufthansa seven five four please say again,audio_files/audio_2852.wav,7,True,False,
7195,direct to polom and when ready direct descend to one three zero five seven,audio_files/audio_7195.wav,14,True,False,
5284,lot three nine two praha radar contact stand bye for high,audio_files/audio_5284.wav,11,False,True,
464,good evening air malta five three nine radar radar contact climb flight level six zero and prepare for right turn,audio_files/audio_464.wav,20,False,True,
2768,say again air berlin four zero seven berlin four zero seven munich one three one zero five five bye bye,audio_files/audio_2768.wav,20,True,False,
