index,text,audio_path,word_count,potential_question,potential_statement
10266,descending flight level one two zero hold over,audio_files/audio_10266.wav,8,False,True
10267,cimber zero five two eight squawk one four six two,audio_files/audio_10267.wav,10,False,True
10268,hotel hotel lima november whiskey five thousand five hundred feet climbing,audio_files/audio_10268.wav,11,False,True
10269,six zero,audio_files/audio_10269.wav,2,False,True
10270,two five zero approaching cerno,audio_files/audio_10270.wav,5,False,True
10271,lufthansa seven kilo k descend flight level nine zero,audio_files/audio_10271.wav,9,False,True
10272,descending flight level eight zero csa three charlie zulu,audio_files/audio_10272.wav,9,False,True
10273,wizz air four bravo mike praha radar contact climb flight level three four zero climbing three four zero wizz air four bravo mike,audio_files/audio_10273.wav,23,False,True
10274,csa seven tango immediate,audio_files/audio_10274.wav,4,False,True
10275,level by letko,audio_files/audio_10275.wav,3,False,True
10276,swiss four nine nine charlie continue heading and expect right turn direct to cheb now in a moment,audio_files/audio_10276.wav,18,False,True
10277,climb flight level three six zero sun turk eight four four,audio_files/audio_10277.wav,11,False,True
10278,csa nine five six radar one two seven decimal eight two five,audio_files/audio_10278.wav,12,False,True
10279,hotel victor bravo roger behind traffic on final backtrack runway one four behind,audio_files/audio_10279.wav,13,False,True
10280,zero zero eight direct pitok,audio_files/audio_10280.wav,5,False,True
10281,turn left now to victor oscar zulu,audio_files/audio_10281.wav,7,False,True
10282,no speed limit,audio_files/audio_10282.wav,3,False,True
10283,austrian three two three golf contact rhein one three three two eight five,audio_files/audio_10283.wav,13,False,True
10284,descending level two nine zero lot three five three,audio_files/audio_10284.wav,9,False,True
10285,thank you maintai,audio_files/audio_10285.wav,3,False,True
10286,nine charlie lima,audio_files/audio_10286.wav,3,False,True
10287,air france two eight victor we are for immediate departure,audio_files/audio_10287.wav,10,False,True
10288,lufthansa two hotel tango descend four thousand feet qnh one zero two three,audio_files/audio_10288.wav,13,False,True
10289,csa nine one seven contact ruzyne radar one one nine zero,audio_files/audio_10289.wav,11,False,True
10290,ne zero,audio_files/audio_10290.wav,2,False,True
10291,yes anyway e,audio_files/audio_10291.wav,3,False,True
10292,csa seven eight eight ruzyne tower roger line up runway one three be ready line up runway one t,audio_files/audio_10292.wav,19,False,True
10293,present heading for four xray zulu and the speed six one,audio_files/audio_10293.wav,11,False,True
10294,speed two two zero csa five four five,audio_files/audio_10294.wav,8,False,True
10295,sa six one three when ready descending level three hundred to reach by rapet,audio_files/audio_10295.wav,14,True,False
10296,wizz air five five six is holding point runway three one fully ready wizz air five five six line up runway three one,audio_files/audio_10296.wav,23,False,True
10297,csa eight echo charlie radar radar contact descend flight level one one zero mike information and sp,audio_files/audio_10297.wav,17,False,True
10298,speed bird eight five three tower good morning line up runway three one cleared for takeoff wind one five zero degrees four knots,audio_files/audio_10298.wav,23,False,True
10299,csa nine five six ruzyne tower line up runway one three and wait,audio_files/audio_10299.wav,13,False,True
10300,csa seven five eight radar radar contact climb to flight level one six zero,audio_files/audio_10300.wav,14,False,True
10301,nine juliett charlie,audio_files/audio_10301.wav,3,False,True
10302,sky travel one zero one zero ruzyne tower good morning,audio_files/audio_10302.wav,10,False,True
10303,praha radar csa eight echo charlie flight level one nine six descending one seven zero information mike one zero nine,audio_files/audio_10303.wav,20,False,True
10304,to pepik maintaining three one zero tarom three zero two,audio_files/audio_10304.wav,10,False,True
10305,rague approach oscar kilo delta sierra juliett established localizer runway three o,audio_files/audio_10305.wav,12,False,True
10306,climbing flight level three four zero csa four kilo papa,audio_files/audio_10306.wav,10,False,True
10307,contact bee line nine nine zero eight contact radar one two zero decimal two seven fi,audio_files/audio_10307.wav,16,False,True
10308,wizz air five two one climb to flight level three seven zero,audio_files/audio_10308.wav,12,False,True
10309,csa three charlie tango runway three one cleared for takeoff wind two one zero degrees five knots,audio_files/audio_10309.wav,17,False,True
10310,eight hotel we are flight level three four zero is flight level three six zero we are experiencing light turbulence here,audio_files/audio_10310.wav,21,False,True
10311,nor shuttle one five one five contact radar one one eight decimal three seven five,audio_files/audio_10311.wav,15,False,True
10312,sky travel one zero three four contact munich one three two,audio_files/audio_10312.wav,11,False,True
10313,level four three zero approaching to,audio_files/audio_10313.wav,6,False,True
10314,three eight whiskey,audio_files/audio_10314.wav,3,False,True
10315,climb flight level one six zero csa eight mike two,audio_files/audio_10315.wav,10,False,True
10316,tower good afternoon turkish one seven six nine fully established ils one three,audio_files/audio_10316.wav,13,False,True
10317,descending one three zero we have lima northshuttel,audio_files/audio_10317.wav,8,False,True
10318,reduce to two three zero knots plea,audio_files/audio_10318.wav,7,False,True
10319,tower time air six one two papa fully established ils,audio_files/audio_10319.wav,10,False,True
10320,reducing two hundred or less quality nine one romeo,audio_files/audio_10320.wav,9,False,True
10321,three thousand four hundred feet climbing departure,audio_files/audio_10321.wav,7,False,True
10322,lot three nine two climb flight level three four zero,audio_files/audio_10322.wav,10,False,True
10323,four six and proceed direct pribram descend,audio_files/audio_10323.wav,7,False,True
10324,roger eight foxtrot three continue approach runway three one contact tower one one eight one,audio_files/audio_10324.wav,15,False,True
10325,left on lima one two one nine,audio_files/audio_10325.wav,7,False,True
10326,good day german wings seven papa radar radar contact roger,audio_files/audio_10326.wav,10,False,True
10327,praha radar csa nine three zero reaching level two eight zero,audio_files/audio_10327.wav,11,False,True
10328,lux air eight one mike descend four thousand feet qnh one zero two t,audio_files/audio_10328.wav,14,False,True
10329,praha good evening pakistan seven zero nine flight level three four zero,audio_files/audio_10329.wav,12,False,True
10330,lufthansa one kilo k shall we maint,audio_files/audio_10330.wav,7,False,True
10331,lufthansa nine alfa hotel climbing flight level three four zero,audio_files/audio_10331.wav,10,False,True
10332,praha good afternoon shamrock six six one climbing flight level two eight zero to ditis requesting three six zer,audio_files/audio_10332.wav,19,True,False
10333,wind two two zero degrees five knots variable between one seven zero and two three zero degrees maximum one zero minimum three runway three one cleared to land,audio_files/audio_10333.wav,28,False,True
10334,austrian five five alfa delta after passing flight level three two zero direct to ra,audio_files/audio_10334.wav,15,False,True
10335,lufthansa zero seven yankee contact praha one two seven decimal one two five,audio_files/audio_10335.wav,13,False,True
10336,ons turn right heading three two five for spacing and expect runway three,audio_files/audio_10336.wav,13,False,True
10337,air berlin two eight two golf praha,audio_files/audio_10337.wav,7,False,True
10338,hotel golf bravo is echo two at three thousand three hundred feet,audio_files/audio_10338.wav,12,False,True
10339,ruzyne tower csa,audio_files/audio_10339.wav,3,False,True
10340,air malta five three turn left heading two zer,audio_files/audio_10340.wav,9,False,True
10341,lufthansa two five two seven descend flight level two nine zero level by letko,audio_files/audio_10341.wav,14,False,True
10342,heading two two zero,audio_files/audio_10342.wav,4,False,True
10343,sorry block csa three kilo foxtrot after passing ten dme proceed to artup,audio_files/audio_10343.wav,13,False,True
10344,csa five six zero radar radar contact,audio_files/audio_10344.wav,7,False,True
10345,h juliett november five one one runway three one cleared for takeoff wind is calm,audio_files/audio_10345.wav,15,False,True
10346,roger did you do a planification,audio_files/audio_10346.wav,6,False,True
10347,csa nine six seven vacate via papa contact ruzyne ground one two one decimal nine expedite,audio_files/audio_10347.wav,16,False,True
10348,one sixty or less till four miles and switching eighteen one,audio_files/audio_10348.wav,11,False,True
10349,sudanair eight five zero zero descend flight level six zero,audio_files/audio_10349.wav,10,False,True
10350,csa seven four two ruzyne tower roger,audio_files/audio_10350.wav,7,False,True
10351,beline three papa p turn left heading zero four zero heading zero four zero beline,audio_files/audio_10351.wav,15,False,True
10352,german wings seven hotel hello ruzyne tower roger,audio_files/audio_10352.wav,8,False,True
10353,three seven five seven five good morning contract,audio_files/audio_10353.wav,8,False,True
10354,ils one,audio_files/audio_10354.wav,2,False,True
10355,turkish one six six two hello radar contact,audio_files/audio_10355.wav,8,False,True
10356,six one golf ruzyne tower roger,audio_files/audio_10356.wav,6,False,True
10357,ne two seven one two five csa eight zero three,audio_files/audio_10357.wav,10,False,True
10358,pakistan seven zero nine praha good evening radar contact,audio_files/audio_10358.wav,9,False,True
10359,air malta five three can you confirm check,audio_files/audio_10359.wav,8,True,False
10360,air malta nine six nine five diky bye bye,audio_files/audio_10360.wav,9,False,True
10361,three five delta,audio_files/audio_10361.wav,3,False,True
10362,lufthansa seven one five one thousand five hundred one thousand five hundred feet per minute or more,audio_files/audio_10362.wav,17,False,True
10363,ne two zero two seven five csa seven five zero,audio_files/audio_10363.wav,10,False,True
10364,runway three one,audio_files/audio_10364.wav,3,False,True
10365,continue present heading csa one eight,audio_files/audio_10365.wav,6,False,True
10366,lufthansa one four nine one praha radar contact descend flight level three four zero,audio_files/audio_10366.wav,14,False,True
10367,beair five five one contact praha radar one two zero decimal two seven five,audio_files/audio_10367.wav,14,False,True
10368,affirmative one six zero csa seven two si,audio_files/audio_10368.wav,8,False,True
10369,lufthansa seven kilo k tower good morning continue approach,audio_files/audio_10369.wav,9,False,True
10370,oscar kilo whiskey november lima information exprite vacating via bravo and taxi to foxtrot bravo affirm,audio_files/audio_10370.wav,16,False,True
10371,reducing two five zero csa three sierra lima,audio_files/audio_10371.wav,8,False,True
10372,established ils runway,audio_files/audio_10372.wav,3,False,True
10373,after three four zero no turbulence reported and i will check higher level if you are interested,audio_files/audio_10373.wav,17,False,True
10374,csa two zulu alfa descend flight level one one zero hold at,audio_files/audio_10374.wav,12,False,True
10375,twin star eight eight seven praha radar radar contact climb to flight level one one zero report altitude,audio_files/audio_10375.wav,18,False,True
10376,lufthansa two five five zero hello radar contact climb to flight level three three zero,audio_files/audio_10376.wav,15,False,True
10377,atlanta five one zero contact bratislava one three four four seven fi,audio_files/audio_10377.wav,12,False,True
10378,ruzyne tower csa nine two three establish ils one t,audio_files/audio_10378.wav,10,False,True
10379,good day cimber three five two three praha radar contact descend flight level one zero zero to arvek information november,audio_files/audio_10379.wav,20,False,True
10380,one three left and there are delay one two minutes,audio_files/audio_10380.wav,10,False,True
10381,chanex six six zero zero,audio_files/audio_10381.wav,5,False,True
10382,rhein one two eight,audio_files/audio_10382.wav,4,False,True
10383,three three three nine zero direct agava,audio_files/audio_10383.wav,7,False,True
10384,three one two charlie,audio_files/audio_10384.wav,4,False,True
10385,air berlin five six one kilo contact praha one three three decimal three nine zero good bye,audio_files/audio_10385.wav,17,False,True
10386,charlie zulu seaching hotel sierra for landing fato two five,audio_files/audio_10386.wav,10,False,True
10387,qality eight nine sierra resume own navigation direct to bodal,audio_files/audio_10387.wav,10,False,True
10388,break break sky,audio_files/audio_10388.wav,3,False,True
10389,victor oscar roger talk to you later,audio_files/audio_10389.wav,7,False,True
10390,swiss one two four alfa good morning tower continue approach runway three one,audio_files/audio_10390.wav,13,False,True
10391,csa nine two two hello radar contact climb to flight level three four zero,audio_files/audio_10391.wav,14,False,True
10392,after omelo proceed direct odnem,audio_files/audio_10392.wav,5,False,True
10393,eight two five,audio_files/audio_10393.wav,3,False,True
10394,lufthansa five mike echo descend flight level one zero zero descend flight level one hundred lufthansa five mike echo,audio_files/audio_10394.wav,19,False,True
10395,hello radar it s delta cha charlie fox,audio_files/audio_10395.wav,8,False,True
10396,two seven deci,audio_files/audio_10396.wav,3,False,True
10397,csa seven zero two contact praha radar one two zero two seven five,audio_files/audio_10397.wav,13,False,True
10398,hotel delta charlie your re at the ctr frequency change approved bye bye,audio_files/audio_10398.wav,13,False,True
10399,correct three zero info,audio_files/audio_10399.wav,4,False,True
10400,swiss one two four bravo vacate via golf and contact ruzyne ground one two one decimal nine bye bye,audio_files/audio_10400.wav,19,False,True
10401,three zero sky travel one zero one zero,audio_files/audio_10401.wav,8,False,True
10402,proceed hotel delta oscar cimber zero four two nine,audio_files/audio_10402.wav,9,False,True
10403,line up and clear takeoff runway one three from delta csa four two zero,audio_files/audio_10403.wav,14,False,True
10404,sydney tower good evening jetstar six seventy one final runway three four left,audio_files/audio_10404.wav,13,False,True
10405,eene tower easy six six five established ils at one three at ten miles,audio_files/audio_10405.wav,14,False,True
10406,fl one four zero,audio_files/audio_10406.wav,4,False,True
10407,csa four nine three right turn heading one nine zero,audio_files/audio_10407.wav,10,False,True
10408,sky travel one one nine three contact praha one two seven decimal eight two five,audio_files/audio_10408.wav,15,False,True
10409,csa eight zero three descend flight level one one zero,audio_files/audio_10409.wav,10,False,True
10410,roger that easy three eight papa golf,audio_files/audio_10410.wav,7,False,True
10411,lufthansa nine zero eight charlie clear to land runway,audio_files/audio_10411.wav,9,False,True
10412,tower good morning nor shuttle one five zero ze,audio_files/audio_10412.wav,9,False,True
10413,radar one three three three nine zero,audio_files/audio_10413.wav,7,False,True
10414,praha germania six zero zero two reaching three three zero on course to hdo,audio_files/audio_10414.wav,14,False,True
10415,ok descend flight level one zero zero proceed papa romeo nine six one later expect vector runway one three no speed,audio_files/audio_10415.wav,21,False,True
10416,csa eight tango contact ruzyne ground one two one decimal,audio_files/audio_10416.wav,10,False,True
10417,csa five three seven left papa next lima and conta,audio_files/audio_10417.wav,10,False,True
10418,radar beair five,audio_files/audio_10418.wav,3,False,True
10419,one two one decimal nine camber three five,audio_files/audio_10419.wav,8,False,True
10420,praha radar nine zero whiskey level t,audio_files/audio_10420.wav,7,False,True
10421,we we are proceeding to papa romeo nine,audio_files/audio_10421.wav,8,False,True
10422,three seven five have a good bye three five two six,audio_files/audio_10422.wav,11,False,True
10423,bauhinia two zero one eight contact departure good night,audio_files/audio_10423.wav,9,False,True
10424,climb to flight level two eight zero,audio_files/audio_10424.wav,7,False,True
10425,austrian seven two nine thank you,audio_files/audio_10425.wav,6,False,True
10426,ruzyne tower one one eight one one seven eight two bye bye sir,audio_files/audio_10426.wav,13,False,True
10427,three one sierra mike two two two,audio_files/audio_10427.wav,7,False,True
10428,three hundred and say again,audio_files/audio_10428.wav,5,True,False
10429,we climb three three zero qatari three zero six four tahnk you,audio_files/audio_10429.wav,12,False,True
10430,direct to cheb swiss four seven three charlie thank you,audio_files/audio_10430.wav,10,False,True
10431,praha radar csa seven bravo juliett flight level reaching one seven zero information november one zero two three,audio_files/audio_10431.wav,18,False,True
10432,cleared to land runway one three csa one delta zulu,audio_files/audio_10432.wav,10,False,True
10433,praha omnipon two zero seven flight level three two zero,audio_files/audio_10433.wav,10,False,True
10434,five two three direct hotel oscar hotel delta oscar,audio_files/audio_10434.wav,9,False,True
10435,affirm one four four six,audio_files/audio_10435.wav,5,False,True
10436,approach csa four nine five descend level one seven zero,audio_files/audio_10436.wav,10,False,True
10437,praha one three three three nine zero air berlin five three eight lima,audio_files/audio_10437.wav,13,False,True
10439,two five two contact bratislava one three four four seven five,audio_files/audio_10439.wav,11,False,True
10440,lufthansa eight juliett echo now climb to flight level three four zero,audio_files/audio_10440.wav,12,False,True
10441,one three three four zero five good bye lot four three three lot four three three negative frequency one three six decimal four zero five,audio_files/audio_10441.wav,25,False,True
10442,air berlin one four six victor contact wien one three one decimal three five zero,audio_files/audio_10442.wav,15,False,True
10443,hotel hotel oscar roger say again the number of the glider,audio_files/audio_10443.wav,11,True,False
10444,lufthansa nine tango papa one one nine zero,audio_files/audio_10444.wav,8,False,True
10445,tower eight five zero zero ils runway three one,audio_files/audio_10445.wav,9,False,True
10446,sydney tower jetstar seven sixty seven,audio_files/audio_10446.wav,6,False,True
10447,cathay zero six eight hello radar contact,audio_files/audio_10447.wav,7,False,True
10448,tango calibra,audio_files/audio_10448.wav,2,False,True
10449,push and start approved on position three foxtrot on squawk four four zero two euro trans one three juliett,audio_files/audio_10449.wav,19,False,True
10450,sky travel one zero one zero climb to flight level six zero,audio_files/audio_10450.wav,12,False,True
10451,descend inbound to papa romeo nine one three wizz air four xray zulu,audio_files/audio_10451.wav,13,False,True
10452,descend level two nine zero on praha one three five one three five lufthansa six lima yankee,audio_files/audio_10452.wav,17,False,True
10453,ryan air eight zero eight seven contact praha one one eight three seven five good bye,audio_files/audio_10453.wav,16,False,True
10454,ruzyne radar emirates one four zero one thousand five hundred climbing five thousand,audio_files/audio_10454.wav,13,False,True
10455,klm eight seven one contact bratislava one two five decimal nine six five good bye,audio_files/audio_10455.wav,15,False,True
10456,praha radar,audio_files/audio_10456.wav,2,False,True
10457,sion tower hotel bravo kilo echo xray,audio_files/audio_10457.wav,7,False,True
10458,continue present heading and contact ruzyne radar one one nine decimal zero,audio_files/audio_10458.wav,12,False,True
10459,turn left direct cerno csa eight mike,audio_files/audio_10459.wav,7,False,True
10460,oscar kilo tango uniform romeo praha radar hello identified climb to flight level seven zero and standby for ifr,audio_files/audio_10460.wav,19,False,True
10461,hansa nine lima charlie hello radar contact climb to flight level one two zero,audio_files/audio_10461.wav,14,False,True
10462,bluefin seven nine zero inbound agnav climbing two eight zero to be,audio_files/audio_10462.wav,12,False,True
10463,praha lot five two five descending level one three zero speed restriction two six zero,audio_files/audio_10463.wav,15,False,True
10464,runway one three clear to land wind zero six zero seven knots,audio_files/audio_10464.wav,12,False,True
10466,too too much traffic hold at evemi please,audio_files/audio_10466.wav,8,False,True
10467,csa three zero three ruzyne tower continue approach departure ahea,audio_files/audio_10467.wav,10,False,True
10468,lufthansa five mike echo contact ground one two one nine bye,audio_files/audio_10468.wav,11,False,True
10469,easy three eight papa golf now resume navigation direct to rapet and contact praha radar one two zero decimal two seven five have a good night,audio_files/audio_10469.wav,26,False,True
10470,csa seven five nine runway three one clear to land wind one eight zero degrees six knots,audio_files/audio_10470.wav,17,False,True
10471,present heading,audio_files/audio_10471.wav,2,False,True
10472,o jobair ze,audio_files/audio_10472.wav,3,False,True
10473,csa six papa charlie contact praha radar one one eight decimal three seven five one one eight three seven five cs,audio_files/audio_10473.wav,21,False,True
10474,euro trans five one three three praha hello radar contact proceed to hotel delta oscar,audio_files/audio_10474.wav,15,False,True
10475,level by letko scandinavian two ni,audio_files/audio_10475.wav,6,False,True
10476,sky travel one two zero zero contact bratislava one two five nine six five,audio_files/audio_10476.wav,14,False,True
10477,ready departure,audio_files/audio_10477.wav,2,False,True
10478,csa nine six zero tower stop at holding point,audio_files/audio_10478.wav,9,False,True
10479,beline three papa p as do you mind if we maintain the speed,audio_files/audio_10479.wav,13,False,True
10480,radar hello germania seven six four five inbound approaching three five zero ready to descend,audio_files/audio_10480.wav,15,False,True
10481,descending four thousand feet qnh one zero one eight air france two four eight two,audio_files/audio_10481.wav,15,False,True
10482,roger standby,audio_files/audio_10482.wav,2,False,True
10483,csa seven eight nine number one cleared for visual approach runway one three,audio_files/audio_10483.wav,13,False,True
10484,left heading zero eight zero down level nine zero,audio_files/audio_10484.wav,9,False,True
10485,siberia eight nine eight contact praha one three three three nine zero bye bye,audio_files/audio_10485.wav,14,False,True
10486,opera jet three zero zero contact praha one three three four one zero bye bye,audio_files/audio_10486.wav,15,False,True
10487,nor shuttle one five zero two continue present heading vectoring for ils runway three one,audio_files/audio_10487.wav,15,False,True
10488,csa six one nine reaching flight level one zero zero,audio_files/audio_10488.wav,10,False,True
10489,runway one three clear to land csa one nine six three,audio_files/audio_10489.wav,11,False,True
10490,eight six zero speed one six zero knots or more till four miles final contact ruzyne tower one one eight decimal one bye,audio_files/audio_10490.wav,23,False,True
10491,lufthansa nine victor tango line up runway one three,audio_files/audio_10491.wav,9,False,True
10492,raha good morning el al three three seven level three two zero,audio_files/audio_10492.wav,12,False,True
10493,zero turkish one seven six seven continue taxi via golf and contact ruzyne ground one two one decimal nine,audio_files/audio_10493.wav,19,False,True
10494,oscar kilo foxtrot alfa sierra squawk seven thousand and good bye,audio_files/audio_10494.wav,11,False,True
10495,roger one three four decimal four seven five,audio_files/audio_10495.wav,8,False,True
10496,slovak government zero zero four stefanik tower dobre rano,audio_files/audio_10496.wav,9,False,True
10497,ruzyne tower csa two mike charlie established ils one,audio_files/audio_10497.wav,9,False,True
10498,connie two four six contact munchen one three one zero five five,audio_files/audio_10498.wav,12,False,True
10499,one one eight three seven five csa nine zero four,audio_files/audio_10499.wav,10,False,True
10500,austrian five two hotel juliett praha,audio_files/audio_10500.wav,6,False,True
10501,one minute for for departure,audio_files/audio_10501.wav,5,False,True
10502,november golf papa read back correct report for taxi,audio_files/audio_10502.wav,9,False,True
10503,praha radar donavia three zero five flight level three four zero inbound patk,audio_files/audio_10503.wav,13,False,True
10504,two six two three runway one three cleared to land wind zero eight zero degrees fi,audio_files/audio_10504.wav,16,False,True
10505,one seven zero,audio_files/audio_10505.wav,3,False,True
10506,praha approach csa three foxtrot descend level one seven zero,audio_files/audio_10506.wav,10,False,True
10507,copy clear to land runway one three csa five,audio_files/audio_10507.wav,9,False,True
10508,and fifteen seconds,audio_files/audio_10508.wav,3,False,True
10509,zero one,audio_files/audio_10509.wav,2,False,True
10510,five three eight thank you,audio_files/audio_10510.wav,5,False,True
10511,easy three zero six five approaching flight level seven zero requsting further descend when able,audio_files/audio_10511.wav,15,True,False
10512,donavia three zero five establish localizer runway three one,audio_files/audio_10512.wav,9,False,True
10513,ruzyne tower wizz air four,audio_files/audio_10513.wav,5,False,True
10514,six bravo charlie please may we keep still speed two fifty,audio_files/audio_10514.wav,11,False,True
10515,so startup si a,audio_files/audio_10515.wav,4,False,True
10518,cleared to land one four air nostrum seven eight juliett mike,audio_files/audio_10518.wav,11,False,True
10519,golf passing two five climbing five zero,audio_files/audio_10519.wav,7,False,True
10520,czech force five two one descend flight level one one zero descend to flight level one one zero czech air force five two one,audio_files/audio_10520.wav,24,False,True
10521,praha good morning lufthansa seven two seven cheb climbing up to level three four zero,audio_files/audio_10521.wav,15,False,True
10522,lot three six two praha radar contact climb flight level three one zero and confirm requested cruising level,audio_files/audio_10522.wav,18,True,False
10523,german wings seven papa maintain four thousand fee,audio_files/audio_10523.wav,8,False,True
10524,korean air one two one wind two four zero degrees five knots runway one six right cleared to land,audio_files/audio_10524.wav,19,False,True
10525,left one two one decimal nine lot five two five thank you,audio_files/audio_10525.wav,12,False,True
10526,csa nine seven six line up runway three one,audio_files/audio_10526.wav,9,False,True
10527,papa lima one two one ni,audio_files/audio_10527.wav,6,False,True
10528,csa five zero eight need two minutes,audio_files/audio_10528.wav,7,False,True
10529,flight level two nine zero one two seven one two five bye bye air berlin eight eight papa,audio_files/audio_10529.wav,18,False,True
10530,direct to deget csa two nine six,audio_files/audio_10530.wav,7,False,True
10531,iberia three eight zero eight praha good evening radar con,audio_files/audio_10531.wav,10,False,True
10532,lufthansa six lima l one three three three nine zero good bye,audio_files/audio_10532.wav,12,False,True
10533,a arvek sierra delta mike two two one thank you,audio_files/audio_10533.wav,10,False,True
10534,lufthansa two four three five praha hello radar contact,audio_files/audio_10534.wav,9,False,True
10535,contract eight tango whiskey praha hello radar contact direct lagar,audio_files/audio_10535.wav,10,False,True
10536,austrian seven zero six papa runway three one cleared for takeoff wind two one zero degrees eight knots good bye,audio_files/audio_10536.wav,20,False,True
10537,trans avia seven five zero praha radar good evening radar contact new squak one four seven six,audio_files/audio_10537.wav,17,False,True
10538,beline four zero victor turn left resume own navigation direct rapet,audio_files/audio_10538.wav,11,False,True
10539,say again,audio_files/audio_10539.wav,2,True,False
10540,donavia three zero six climb to flight level one six zero,audio_files/audio_10540.wav,11,False,True
10541,descending flight level nine zero left heading zero six zero cleared ils one three beline six bravo november,audio_files/audio_10541.wav,18,False,True
10542,climbing flight level three three zero china,audio_files/audio_10542.wav,7,False,True
10543,klm five six tan,audio_files/audio_10543.wav,4,False,True
10544,thank you lufthansa nine two,audio_files/audio_10544.wav,5,False,True
10545,el al two,audio_files/audio_10545.wav,3,False,True
10546,lufthansa six mike alfa praha hello radar contact climb flight level two six zero,audio_files/audio_10546.wav,14,False,True
10547,heading two seven zero to the left sky travel six six one,audio_files/audio_10547.wav,12,False,True
10548,two victor charlie descend flight level one hundred own spee,audio_files/audio_10548.wav,10,False,True
10549,hansa one echo november flight,audio_files/audio_10549.wav,5,False,True
10550,hundred kilo,audio_files/audio_10550.wav,2,False,True
10551,oscar kilo delta sierra juliett contact praha radar one one eight decimal three seven fi,audio_files/audio_10551.wav,15,False,True
10552,one one nine,audio_files/audio_10552.wav,3,False,True
10553,one two four four four zero thank you bye bye,audio_files/audio_10553.wav,10,False,True
10554,seven zero,audio_files/audio_10554.wav,2,False,True
10555,one sixty to four miles austrian seven zero seven papa,audio_files/audio_10555.wav,10,False,True
10557,climb to flight level three four zero csa nine two two,audio_files/audio_10557.wav,11,False,True
10558,csa eight mike three runway three one cleared to land wind one seven zero degrees three knots,audio_files/audio_10558.wav,17,False,True
10559,six four victor papa passing two thousand two hundred,audio_files/audio_10559.wav,9,False,True
10560,csa seven seven echo descend flight level nine zero and continue present heading vectoring for ils three one,audio_files/audio_10560.wav,18,False,True
10561,praha good morning,audio_files/audio_10561.wav,3,False,True
10562,air berlin four zero seven contact munich one three one point zero five five good bye,audio_files/audio_10562.wav,16,False,True
10563,three zero miles,audio_files/audio_10563.wav,3,False,True
10564,three one decimal three five zero bline six november bravo bye bye,audio_files/audio_10564.wav,12,False,True
10565,ok there is one on short final and then afterwards we are anytime ready for,audio_files/audio_10565.wav,15,False,True
10566,proceeding direct rapet airbridge cargo three eight nine,audio_files/audio_10566.wav,8,False,True
10567,a one delta zulu,audio_files/audio_10567.wav,4,False,True
10568,speed bird one five seven praha good morning radar contact squawk one four seven five,audio_files/audio_10568.wav,15,False,True
10569,two victor charlie say again,audio_files/audio_10569.wav,5,True,False
10570,lot three six two proceed to bavok,audio_files/audio_10570.wav,7,False,True
10571,german wings two one zero climb level three four zero,audio_files/audio_10571.wav,10,False,True
10572,thank you,audio_files/audio_10572.wav,2,False,True
10573,csa eight echo charlie reduce speed two two zero,audio_files/audio_10573.wav,9,False,True
10574,sun turk eight four four proceed direct deget proceed direct deget sun turk eight four four thank you very much,audio_files/audio_10574.wav,20,False,True
10575,climb level one four zero austrian seven zero fou,audio_files/audio_10575.wav,9,False,True
10576,lufthansa nine lima charlie climb flight level one four zero climb level one four zero lufthansa nine lima charlie,audio_files/audio_10576.wav,19,False,True
10577,csa four delta romeo,audio_files/audio_10577.wav,4,False,True
10578,runway three one cleared to land csa four zero seven,audio_files/audio_10578.wav,10,False,True
10579,croatia nine five foxtrot requesting flight level three six zero,audio_files/audio_10579.wav,10,True,False
10580,csa seven six two climb to flight level one one zero,audio_files/audio_10580.wav,11,False,True
10581,csa six three five descend four thousand feet qnh one zero two three,audio_files/audio_10581.wav,13,False,True
10582,control cimber five three zero heavy flight level three four zero,audio_files/audio_10582.wav,11,False,True
10583,yes aero flot one four one and descend four thousand feet on qnh one zero two t,audio_files/audio_10583.wav,17,False,True
10584,finn air seven eight two romeo contact rhein one three three decimal two eight five good bye,audio_files/audio_10584.wav,17,False,True
10585,direct lagar climb flight eight,audio_files/audio_10585.wav,5,False,True
10586,seven zero knots,audio_files/audio_10586.wav,3,False,True
10587,roger contact munich,audio_files/audio_10587.wav,3,False,True
10588,descend three zero zero we ll be over rapet moldova eight six three,audio_files/audio_10588.wav,13,False,True
10589,and flight level three two zero should be smooth,audio_files/audio_10589.wav,9,False,True
10590,hotel charlie whiskey wind two three zero degrees eight knots runway two five just stop and go,audio_files/audio_10590.wav,17,False,True
10591,to the right heading two eight zero cleared ils three one,audio_files/audio_10591.wav,11,False,True
10592,praha radar csa two zulu alfa descending one five zero passing one nine zero,audio_files/audio_10592.wav,14,False,True
10593,speed two twenty cimber three five two fi,audio_files/audio_10593.wav,8,False,True
10594,seven eight two five direct on,audio_files/audio_10594.wav,6,False,True
10595,oscar lima zu,audio_files/audio_10595.wav,3,False,True
10596,cleared to land at three one job,audio_files/audio_10596.wav,7,False,True
10597,tower hello swiss four eight seven november approaching holding point three one and read,audio_files/audio_10597.wav,14,False,True
10598,beline three papa p crossing traffic below next descend one and half minute,audio_files/audio_10598.wav,13,False,True
10599,descend flight level seven zero time air six one two pap,audio_files/audio_10599.wav,11,False,True
10600,aero flot one four one descend flight level eight zero descend flight level eight zero aero flot one four o,audio_files/audio_10600.wav,20,False,True
